"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800006","MCL,  AVERAGE","TTHM","0.153 MG/L","0.080 MG/L",2013-10-01,2013-12-31,"912164",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800007","MCL,  AVERAGE","TTHM","0.138 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800007","MCL,  AVERAGE","TTHM","0.138 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"912164",2008-10-30,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800007","MCL,  AVERAGE","TTHM","0.138 MG/L","0.080 MG/L",2014-01-01,2014-03-31,"9800162",2014-11-07,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800008","MCL, LRAA","TTHM","0.360 MG/L","0.080 MG/L",2014-04-01,2014-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800008","MCL, LRAA","TTHM","0.360 MG/L","0.080 MG/L",2014-04-01,2014-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800009","MCL, LRAA","TTHM","0.250 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800009","MCL, LRAA","TTHM","0.250 MG/L","0.080 MG/L",2014-07-01,2014-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800010","MCL, LRAA","TTHM","0.220 MG/L","0.080 MG/L",2014-10-01,2014-12-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800010","MCL, LRAA","TTHM","0.220 MG/L","0.080 MG/L",2014-10-01,2014-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800011","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2014-07-01,2014-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800011","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2014-07-01,2014-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800012","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0837 MG/L","0.060 MG/L",2014-10-01,2014-12-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800012","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0837 MG/L","0.060 MG/L",2014-10-01,2014-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800013","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.094 MG/L","0.060 MG/L",2015-01-01,2015-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800013","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.094 MG/L","0.060 MG/L",2015-01-01,2015-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800014","MCL, LRAA","TTHM","0.245 MG/L","0.080 MG/L",2015-01-01,2015-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800014","MCL, LRAA","TTHM","0.245 MG/L","0.080 MG/L",2015-01-01,2015-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.080 MG/L","0.060 MG/L",2015-04-01,2015-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.080 MG/L","0.060 MG/L",2015-04-01,2015-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800016","MCL, LRAA","TTHM","0.220 MG/L","0.080 MG/L",2015-04-01,2015-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800016","MCL, LRAA","TTHM","0.220 MG/L","0.080 MG/L",2015-04-01,2015-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800017","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.100 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800017","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.100 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800018","MCL, LRAA","TTHM","0.223 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800018","MCL, LRAA","TTHM","0.223 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800022","MCL, LRAA","TTHM","0.233 MG/L","0.080 MG/L",2016-01-01,2016-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800022","MCL, LRAA","TTHM","0.233 MG/L","0.080 MG/L",2016-01-01,2016-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800024","MCL, LRAA","TTHM","0.205 MG/L","0.080 MG/L",2017-01-01,2017-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800024","MCL, LRAA","TTHM","0.205 MG/L","0.080 MG/L",2017-01-01,2017-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800025","MCL, LRAA","TTHM","0.200 MG/L","0.080 MG/L",2016-10-01,2016-12-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800025","MCL, LRAA","TTHM","0.200 MG/L","0.080 MG/L",2016-10-01,2016-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800026","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0998 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800026","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0998 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800027","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.095 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800027","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.095 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800028","MCL, LRAA","TTHM","0.1725 MG/L","0.080 MG/L",2017-04-01,2017-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800028","MCL, LRAA","TTHM","0.1725 MG/L","0.080 MG/L",2017-04-01,2017-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800029","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.1075 MG/L","0.060 MG/L",2017-04-01,2017-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800029","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.1075 MG/L","0.060 MG/L",2017-04-01,2017-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800030","MCL, LRAA","TTHM","0.160 MG/L","0.080 MG/L",2017-07-01,2017-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800030","MCL, LRAA","TTHM","0.160 MG/L","0.080 MG/L",2017-07-01,2017-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800031","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.102 MG/L","0.060 MG/L",2017-07-01,2017-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800031","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.102 MG/L","0.060 MG/L",2017-07-01,2017-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800032","MCL, LRAA","TTHM","0.160 MG/L","0.080 MG/L",2017-10-01,2017-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800032","MCL, LRAA","TTHM","0.160 MG/L","0.080 MG/L",2017-10-01,2017-12-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800033","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.102 MG/L","0.060 MG/L",2017-10-01,2017-12-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800033","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.102 MG/L","0.060 MG/L",2017-10-01,2017-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800034","MCL, LRAA","TTHM","0.2333 MG/L","0.080 MG/L",2016-04-01,2016-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800034","MCL, LRAA","TTHM","0.2333 MG/L","0.080 MG/L",2016-04-01,2016-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800035","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.1247 MG/L","0.060 MG/L",2016-04-01,2016-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800035","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.1247 MG/L","0.060 MG/L",2016-04-01,2016-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800037","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.105 MG/L","0.060 MG/L",2018-01-01,2018-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800037","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.105 MG/L","0.060 MG/L",2018-01-01,2018-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800038","MCL, LRAA","TTHM","0.120 MG/L","0.080 MG/L",2018-01-01,2018-03-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800038","MCL, LRAA","TTHM","0.120 MG/L","0.080 MG/L",2018-01-01,2018-03-31,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800039","MCL, LRAA","TTHM","0.140 MG/L","0.080 MG/L",2018-04-01,2018-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800039","MCL, LRAA","TTHM","0.140 MG/L","0.080 MG/L",2018-04-01,2018-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800040","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.072 MG/L","0.060 MG/L",2018-04-01,2018-06-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800040","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.072 MG/L","0.060 MG/L",2018-04-01,2018-06-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800041","MCL, LRAA","TTHM","0.163 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800041","MCL, LRAA","TTHM","0.163 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800042","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.070 MG/L","0.060 MG/L",2018-07-01,2018-09-30,"9800163",2014-11-07,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800042","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.070 MG/L","0.060 MG/L",2018-07-01,2018-09-30,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800043","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.064 MG/L","0.060 MG/L",2018-10-01,2018-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000019","FCSA #30/EL PORVENIR","THREE ROCKS","FRESNO","93608","COMMUNITY","185","56","DISTRICT 23 - FRESNO","9800044","MCL, LRAA","TTHM","0.165 MG/L","0.080 MG/L",2018-10-01,2018-12-31,"9800171",2019-12-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000023","FCSA #14/BELMONT MANOR","FRESNO","FRESNO","93727","COMMUNITY","115","41","DISTRICT 23 - FRESNO","712003","STATE PRIMARY MCL VIOL - NOT CR6","1,2,3-TRICHLOROPROPANE","0.015 UG/L","0.005 UG/L",2018-01-01,2018-03-31,"1323003",2018-03-22,"CA STATE ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223028","MCL,  AVERAGE","ARSENIC",".01380000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1023361",2010-04-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223028","MCL,  AVERAGE","ARSENIC",".01380000 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1023363",2013-06-30,"RETURN TO COMPLIANCE"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223029","MCL,  AVERAGE","ARSENIC",".01380000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1023363",2013-06-30,"RETURN TO COMPLIANCE"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223029","MCL,  AVERAGE","ARSENIC",".01380000 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1023361",2010-04-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223030","MCL,  AVERAGE","ARSENIC",".01380000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1023363",2013-06-30,"RETURN TO COMPLIANCE"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223030","MCL,  AVERAGE","ARSENIC",".01380000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1023361",2010-04-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223031","MCL,  AVERAGE","ARSENIC","11.6 UG/L","10 UG/L",2013-01-01,2013-03-31,"1023363",2013-06-30,"RETURN TO COMPLIANCE"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223031","MCL,  AVERAGE","ARSENIC","11.6 UG/L","10 UG/L",2013-01-01,2013-03-31,"1023361",2010-04-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223032","MCL,  AVERAGE","GROSS ALPHA PARTICLE ACTIVITY","17.1 PCI/L","15 PCI/L",2013-04-01,2013-06-30,"1023366",2018-12-04,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223032","MCL,  AVERAGE","GROSS ALPHA PARTICLE ACTIVITY","17.1 PCI/L","15 PCI/L",2013-04-01,2013-06-30,"1023362",2013-12-31,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223032","MCL,  AVERAGE","GROSS ALPHA PARTICLE ACTIVITY","17.1 PCI/L","15 PCI/L",2013-04-01,2013-06-30,"1023365",2016-11-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223033","MCL,  AVERAGE","COMBINED URANIUM","24.8 PCI/L","20 PCI/L",2015-10-01,2015-12-31,"923360",2009-06-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223033","MCL,  AVERAGE","COMBINED URANIUM","24.8 PCI/L","20 PCI/L",2015-10-01,2015-12-31,"1023366",2018-12-04,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223034","MCL,  AVERAGE","COMBINED URANIUM","25 PCI/L","20 PCI/L",2016-01-01,2016-03-31,"1023366",2018-12-04,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223034","MCL,  AVERAGE","COMBINED URANIUM","25 PCI/L","20 PCI/L",2016-01-01,2016-03-31,"923360",2009-06-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000042","FCWWD #40/SHAVER SPRINGS","PINERIDGE","FRESNO","93602","COMMUNITY","193","69","DISTRICT 23 - FRESNO","1223035","MCL,  AVERAGE","COMBINED URANIUM","28 PCI/L","20 PCI/L",2016-04-01,2016-06-30,"1023366",2018-12-04,"FORMAL ENFORCEMENT ACTION ISSUED"
