"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600036","MCL,  AVERAGE","ARSENIC","0.022 MG/L",NA,2013-04-01,2013-06-30,"800252",2008-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600037","MCL,  AVERAGE","ARSENIC","0.022 MG/L",NA,2013-01-01,2013-03-31,"800252",2008-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600037","MCL,  AVERAGE","ARSENIC","0.022 MG/L",NA,2013-01-01,2013-03-31,"1000277",2018-08-01,"RETURN TO COMPLIANCE"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600038","MCL,  AVERAGE","ARSENIC","0.028 UG/L",NA,2017-04-01,2017-06-30,"1000276",2016-10-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600038","MCL,  AVERAGE","ARSENIC","0.028 UG/L",NA,2017-04-01,2017-06-30,"1000277",2018-08-01,"RETURN TO COMPLIANCE"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600039","MCL,  AVERAGE","ARSENIC","34.0 UG/L",NA,2017-07-01,2017-09-30,"1000276",2016-10-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600039","MCL,  AVERAGE","ARSENIC","34.0 UG/L",NA,2017-07-01,2017-09-30,"1000277",2018-08-01,"RETURN TO COMPLIANCE"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600040","MCL,  AVERAGE","ARSENIC","38 UG/L",NA,2017-10-01,2017-12-31,"1000276",2016-10-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600040","MCL,  AVERAGE","ARSENIC","38 UG/L",NA,2017-10-01,2017-12-31,"1000277",2018-08-01,"RETURN TO COMPLIANCE"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600041","MCL,  AVERAGE","ARSENIC","33 UG/L",NA,2018-01-01,2018-03-31,"1000276",2016-10-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600041","MCL,  AVERAGE","ARSENIC","33 UG/L",NA,2018-01-01,2018-03-31,"1000277",2018-08-01,"RETURN TO COMPLIANCE"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600042","MCL,  AVERAGE","ARSENIC","33 UG/L",NA,2018-04-01,2018-06-30,"1000276",2016-10-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0707615","DOUBLETREE RANCH WATER SYSTEM","LIVERMORE","CONTRA COSTA","94550","COMMUNITY","49","18","LPA37 - CONTRA COSTA COUNTY","1600042","MCL,  AVERAGE","ARSENIC","33 UG/L",NA,2018-04-01,2018-06-30,"1000277",2018-08-01,"RETURN TO COMPLIANCE"
"CA0800825","JED SMITH HOMEOWNERS ASSN.","CRESCENT CITY","DEL NORTE","95531","COMMUNITY","58","27","DISTRICT 01 - KLAMATH","2","FAILURE TO PROVIDE LT2 TREATMENT","LT2ESWTR",NA,NA,2016-12-30,2018-03-01,"3",2018-02-28,"RETURN TO COMPLIANCE"
"CA0800825","JED SMITH HOMEOWNERS ASSN.","CRESCENT CITY","DEL NORTE","95531","COMMUNITY","58","27","DISTRICT 01 - KLAMATH","2","FAILURE TO PROVIDE LT2 TREATMENT","LT2ESWTR",NA,NA,2016-12-30,2018-03-01,"5",2018-03-01,"RETURN TO COMPLIANCE"
"CA0800825","JED SMITH HOMEOWNERS ASSN.","CRESCENT CITY","DEL NORTE","95531","COMMUNITY","58","27","DISTRICT 01 - KLAMATH","2","FAILURE TO PROVIDE LT2 TREATMENT","LT2ESWTR",NA,NA,2016-12-30,2018-03-01,"2",2017-02-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0910017","EL DORADO ID - STRAWBERRY","PLACERVILLE","EL DORADO","95667","COMMUNITY","358","147","DISTRICT 09 - SACRAMENTO","1209005","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)",".06300000 MG/L","0.060 MG/L",2012-04-01,2012-06-30,"809005",2012-08-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA0910017","EL DORADO ID - STRAWBERRY","PLACERVILLE","EL DORADO","95667","COMMUNITY","358","147","DISTRICT 09 - SACRAMENTO","1209005","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)",".06300000 MG/L","0.060 MG/L",2012-04-01,2012-06-30,"809006",2013-12-31,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123002","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-01-01,2013-03-31,"1123004",2015-05-27,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123002","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-01-01,2013-03-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123002","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-01-01,2013-03-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123002","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-01-01,2013-03-31,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123003","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0638 MG/L","0.060 MG/L",2013-04-01,2013-06-30,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123003","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0638 MG/L","0.060 MG/L",2013-04-01,2013-06-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123003","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0638 MG/L","0.060 MG/L",2013-04-01,2013-06-30,"1123004",2015-05-27,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123003","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0638 MG/L","0.060 MG/L",2013-04-01,2013-06-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123004","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0695 MG/L","0.060 MG/L",2013-07-01,2013-09-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123004","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0695 MG/L","0.060 MG/L",2013-07-01,2013-09-30,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123004","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0695 MG/L","0.060 MG/L",2013-07-01,2013-09-30,"1123004",2015-05-27,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123004","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0695 MG/L","0.060 MG/L",2013-07-01,2013-09-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123005","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-10-01,2013-12-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123005","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-10-01,2013-12-31,"1123004",2015-05-27,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123005","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-10-01,2013-12-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123005","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.077 MG/L","0.060 MG/L",2013-10-01,2013-12-31,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123006","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0728 MG/L","0.060 MG/L",2014-01-01,2014-03-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123006","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0728 MG/L","0.060 MG/L",2014-01-01,2014-03-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123006","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0728 MG/L","0.060 MG/L",2014-01-01,2014-03-31,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123006","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0728 MG/L","0.060 MG/L",2014-01-01,2014-03-31,"1123004",2015-05-27,"STATE INTENTIONAL NO ACTION TAKEN"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123008","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-04-01,2014-06-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123008","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-04-01,2014-06-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123008","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-04-01,2014-06-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123008","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-04-01,2014-06-30,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123009","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-07-01,2014-09-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123009","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-07-01,2014-09-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123009","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-07-01,2014-09-30,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123009","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0795 MG/L","0.060 MG/L",2014-07-01,2014-09-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123010","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.079 MG/L","0.060 MG/L",2014-10-01,2014-12-31,"1123002",2013-06-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123010","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.079 MG/L","0.060 MG/L",2014-10-01,2014-12-31,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123010","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.079 MG/L","0.060 MG/L",2014-10-01,2014-12-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123010","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.079 MG/L","0.060 MG/L",2014-10-01,2014-12-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123011","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.076 MG/L","0.060 MG/L",2015-01-01,2015-03-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123011","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.076 MG/L","0.060 MG/L",2015-01-01,2015-03-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123011","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.076 MG/L","0.060 MG/L",2015-01-01,2015-03-31,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123012","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-04-01,2015-06-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123012","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-04-01,2015-06-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123012","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-04-01,2015-06-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123013","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123013","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123013","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123014","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-10-01,2015-12-31,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123014","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-10-01,2015-12-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123014","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.075 MG/L","0.060 MG/L",2015-10-01,2015-12-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.065 MG/L","0.060 MG/L",2016-01-01,2016-03-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.065 MG/L","0.060 MG/L",2016-01-01,2016-03-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.065 MG/L","0.060 MG/L",2016-01-01,2016-03-31,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123016","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.082 MG/L","0.060 MG/L",2016-04-01,2016-06-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123016","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.082 MG/L","0.060 MG/L",2016-04-01,2016-06-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123016","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.082 MG/L","0.060 MG/L",2016-04-01,2016-06-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123017","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.089 MG/L","0.060 MG/L",2016-07-01,2016-09-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123017","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.089 MG/L","0.060 MG/L",2016-07-01,2016-09-30,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123017","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.089 MG/L","0.060 MG/L",2016-07-01,2016-09-30,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123018","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.099 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123018","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.099 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123018","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.099 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123019","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.099 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123019","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.099 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"1123007",2017-12-15,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123019","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.099 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"1123008",2018-12-14,"RETURN TO COMPLIANCE"
"CA1000005","BIG CREEK COMMUNITY SERV DIST","BIG CREEK","FRESNO","93605","COMMUNITY","124","67","DISTRICT 23 - FRESNO","1123020","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.119 MG/L","0.060 MG/L",2017-04-01,2017-06-30,"1123005",2015-05-27,"FORMAL ENFORCEMENT ACTION ISSUED"
